place_id,gas_type,price,longitude,latitude,date
11703,regular,22.95,-101.6634,21.14916,2026-05-22
11703,premium,27.9,-101.6634,21.14916,2026-05-22
11702,regular,24.7,-107.7192,24.75731,2026-05-22
11702,premium,30.3,-107.7192,24.75731,2026-05-22
11702,diesel,27.99,-107.7192,24.75731,2026-05-22
11701,regular,20.49,-97.50779,25.84436,2026-05-22
11701,diesel,27,-97.50779,25.84436,2026-05-22
11700,regular,23.58,-92.89879,16.54859,2026-05-22
11700,premium,27.85,-92.89879,16.54859,2026-05-22
11700,diesel,27.45,-92.89879,16.54859,2026-05-22
11699,regular,22.29,-112.1722,30.72127,2026-05-22
11699,premium,27.45,-112.1722,30.72127,2026-05-22
11697,premium,27.79,-96.98308,18.90257,2026-05-22
11697,regular,23.99,-96.98308,18.90257,2026-05-22
11697,diesel,27.99,-96.98308,18.90257,2026-05-22
11696,regular,22.18,-115.413,32.63746,2026-05-22
11696,premium,26.65,-115.413,32.63746,2026-05-22
11696,diesel,25.95,-115.413,32.63746,2026-05-22
11695,diesel,27.99,-96.96716,18.88644,2026-05-22
11695,regular,23.99,-96.96716,18.88644,2026-05-22
11695,premium,27.79,-96.96716,18.88644,2026-05-22
11694,regular,23.99,-96.85984,18.85467,2026-05-22
11694,premium,27.79,-96.85984,18.85467,2026-05-22
11694,diesel,27.99,-96.85984,18.85467,2026-05-22
3153,regular,21.99,-115.4234,32.56962,2026-05-22
3153,premium,28.29,-115.4234,32.56962,2026-05-22
3153,diesel,27.59,-115.4234,32.56962,2026-05-22
11693,diesel,27.65,-96.9775,18.90248,2026-05-22
11693,regular,23.95,-96.9775,18.90248,2026-05-22
11693,premium,28.25,-96.9775,18.90248,2026-05-22
11692,regular,23.9,-97.57682,19.84059,2026-05-22
11692,premium,27.99,-97.57682,19.84059,2026-05-22
11692,diesel,27,-97.57682,19.84059,2026-05-22
11691,regular,23.89,-116.9167,32.54488,2026-05-22
11691,premium,28.89,-116.9167,32.54488,2026-05-22
11691,diesel,27,-116.9167,32.54488,2026-05-22
11691,diesel,24.99,-116.9167,32.54488,2026-05-22
11690,regular,23.59,-96.92522,18.88586,2026-05-22
11690,premium,27.79,-96.92522,18.88586,2026-05-22
11690,diesel,27.99,-96.92522,18.88586,2026-05-22
11395,regular,23.99,-103.2458,20.44519,2026-05-22
11395,premium,26.18,-103.2458,20.44519,2026-05-22
11395,diesel,25.99,-103.2458,20.44519,2026-05-22
11394,regular,24.99,-100.4155,20.64242,2026-05-22
11394,premium,29.99,-100.4155,20.64242,2026-05-22
11394,diesel,27,-100.4155,20.64242,2026-05-22
11393,regular,23.79,-102.2159,17.95762,2026-05-22
11393,premium,27.36,-102.2159,17.95762,2026-05-22
11393,diesel,26.9,-102.2159,17.95762,2026-05-22
11392,regular,23.99,-99.27259,19.54499,2026-05-22
11392,premium,29.49,-99.27259,19.54499,2026-05-22
11392,diesel,27.49,-99.27259,19.54499,2026-05-22
11391,diesel,27.59,-116.8113,32.46336,2026-05-22
11391,regular,21.99,-116.8113,32.46336,2026-05-22
11391,premium,28.99,-116.8113,32.46336,2026-05-22
11390,regular,23.99,-106.143,28.72277,2026-05-22
11390,premium,28.99,-106.143,28.72277,2026-05-22
11390,diesel,26.99,-106.143,28.72277,2026-05-22
2802,diesel,27.59,-116.9096,32.5456,2026-05-22
2802,premium,29.99,-116.9096,32.5456,2026-05-22
2802,regular,23.99,-116.9096,32.5456,2026-05-22
11389,regular,20.85,-99.55907,27.51252,2026-05-22
11389,premium,26.49,-99.55907,27.51252,2026-05-22
11388,diesel,27.99,-102.8845,22.36256,2026-05-22
11388,regular,23.99,-102.8845,22.36256,2026-05-22
11388,premium,28.99,-102.8845,22.36256,2026-05-22
11387,premium,28.99,-100.3441,20.65376,2026-05-22
11387,regular,23.99,-100.3441,20.65376,2026-05-22
11387,diesel,27,-100.3441,20.65376,2026-05-22
11386,premium,27.99,-100.0988,20.46232,2026-05-22
11386,regular,23.97,-100.0988,20.46232,2026-05-22
11386,diesel,26.99,-100.0988,20.46232,2026-05-22
11385,regular,23.99,-106.0024,28.68087,2026-05-22
11385,premium,28.99,-106.0024,28.68087,2026-05-22
11385,diesel,27.99,-106.0024,28.68087,2026-05-22
11384,regular,23.99,-103.3401,20.49921,2026-05-22
11384,premium,28.79,-103.3401,20.49921,2026-05-22
11384,diesel,27.99,-103.3401,20.49921,2026-05-22
11383,diesel,29.39,-101.1843,20.56469,2026-05-22
11383,premium,29.69,-101.1843,20.56469,2026-05-22
11383,regular,27.99,-101.1843,20.56469,2026-05-22
11382,regular,23.99,-98.22421,18.99373,2026-05-22
11382,premium,28.09,-98.22421,18.99373,2026-05-22
11381,regular,23.5,-98.19596,18.98086,2026-05-22
11381,premium,27.99,-98.19596,18.98086,2026-05-22
11380,diesel,27,-105.6214,28.39145,2026-05-22
11380,regular,23.99,-105.6214,28.39145,2026-05-22
2848,regular,23.29,-117.0136,32.44267,2026-05-22
2848,diesel,27.99,-117.0136,32.44267,2026-05-22
2848,premium,28.99,-117.0136,32.44267,2026-05-22
11379,regular,23.99,-108.892,25.97002,2026-05-22
11379,premium,28.99,-108.892,25.97002,2026-05-22
11379,diesel,28,-108.892,25.97002,2026-05-22
11378,regular,23.89,-109.9432,27.48315,2026-05-22
11378,premium,28.79,-109.9432,27.48315,2026-05-22
11378,diesel,26.97,-109.9432,27.48315,2026-05-22
11376,regular,23.95,-99.03283,22.00731,2026-05-22
11376,premium,28.65,-99.03283,22.00731,2026-05-22
11376,diesel,27.49,-99.03283,22.00731,2026-05-22
11377,regular,23.99,-105.4395,28.38552,2026-05-22
11377,diesel,27,-105.4395,28.38552,2026-05-22
11375,regular,23.99,-92.14404,15.65085,2026-05-22
11375,premium,29.79,-92.14404,15.65085,2026-05-22
11375,diesel,27,-92.14404,15.65085,2026-05-22
11374,regular,23.99,-99.17805,17.59987,2026-05-22
11374,premium,28.47,-99.17805,17.59987,2026-05-22
11374,diesel,27.5,-99.17805,17.59987,2026-05-22
11373,regular,23.99,-92.04084,15.68581,2026-05-22
11373,premium,29.79,-92.04084,15.68581,2026-05-22
11373,diesel,27,-92.04084,15.68581,2026-05-22
11372,regular,23.95,-99.00449,21.97791,2026-05-22
11372,premium,28.65,-99.00449,21.97791,2026-05-22
11372,diesel,27.49,-99.00449,21.97791,2026-05-22
11371,regular,23.99,-92.00428,15.68327,2026-05-22
11371,premium,29.79,-92.00428,15.68327,2026-05-22
11371,diesel,27,-92.00428,15.68327,2026-05-22
11370,regular,23.99,-89.02056,20.93346,2026-05-22
11370,diesel,27,-89.02056,20.93346,2026-05-22
2789,diesel,28.49,-101.6885,21.09397,2026-05-22
2789,regular,23.99,-101.6885,21.09397,2026-05-22
2789,premium,30.49,-101.6885,21.09397,2026-05-22
11368,regular,23.99,-111.3909,28.56849,2026-05-22
11368,diesel,27.99,-111.3909,28.56849,2026-05-22
11367,regular,23.95,-99.01095,21.9984,2026-05-22
11367,premium,28.65,-99.01095,21.9984,2026-05-22
11367,diesel,27.49,-99.01095,21.9984,2026-05-22
11366,regular,23.99,-98.78646,21.26046,2026-05-22
11366,premium,27.74,-98.78646,21.26046,2026-05-22
11366,diesel,27,-98.78646,21.26046,2026-05-22
11365,regular,23.99,-99.90763,19.83158,2026-05-22
11365,premium,28.99,-99.90763,19.83158,2026-05-22
11365,diesel,28.28,-99.90763,19.83158,2026-05-22
11364,regular,23.99,-92.24305,15.36959,2026-05-22
11364,premium,29.69,-92.24305,15.36959,2026-05-22
11364,diesel,27,-92.24305,15.36959,2026-05-22
11362,regular,23.99,-98.80241,21.2576,2026-05-22
11362,premium,27.74,-98.80241,21.2576,2026-05-22
11362,diesel,27,-98.80241,21.2576,2026-05-22
11361,regular,23.99,-91.99814,15.70463,2026-05-22
11361,premium,29.79,-91.99814,15.70463,2026-05-22
11361,diesel,27,-91.99814,15.70463,2026-05-22
11360,regular,23.99,-106.4312,23.93204,2026-05-22
11360,premium,28.99,-106.4312,23.93204,2026-05-22
11360,diesel,28.69,-106.4312,23.93204,2026-05-22
3088,regular,23.99,-100.9646,20.48971,2026-05-22
3088,premium,28.8,-100.9646,20.48971,2026-05-22
3088,diesel,27,-100.9646,20.48971,2026-05-22
11359,regular,23.99,-93.10823,16.6973,2026-05-22
11359,premium,28.69,-93.10823,16.6973,2026-05-22
11359,diesel,27,-93.10823,16.6973,2026-05-22
11358,regular,23.99,-98.75262,21.25004,2026-05-22
11358,premium,27.74,-98.75262,21.25004,2026-05-22
11358,diesel,27,-98.75262,21.25004,2026-05-22
11357,regular,23.99,-93.17366,16.71996,2026-05-22
11357,premium,28.69,-93.17366,16.71996,2026-05-22
11357,diesel,27,-93.17366,16.71996,2026-05-22
11356,regular,23.99,-107.695,24.75563,2026-05-22
11356,premium,28.3,-107.695,24.75563,2026-05-22
11356,diesel,27.9,-107.695,24.75563,2026-05-22
11355,regular,23.99,-100.2647,25.77071,2026-05-22
11355,premium,29.99,-100.2647,25.77071,2026-05-22
11354,regular,24,-103.7735,21.81635,2026-05-22
11354,premium,29.2,-103.7735,21.81635,2026-05-22
11354,diesel,28,-103.7735,21.81635,2026-05-22
11353,diesel,27.39,-107.3562,24.75106,2026-05-22
11353,regular,23.29,-107.3562,24.75106,2026-05-22
11353,premium,28.39,-107.3562,24.75106,2026-05-22
11345,regular,20.49,-100.5238,28.69213,2026-05-22
11345,premium,25.49,-100.5238,28.69213,2026-05-22
11345,diesel,27.99,-100.5238,28.69213,2026-05-22
11352,regular,19.19,-106.3824,31.59713,2026-05-22
11352,premium,23.29,-106.3824,31.59713,2026-05-22
11352,diesel,26.99,-106.3824,31.59713,2026-05-22
11346,regular,23.99,-115.7258,30.0602,2026-05-22
11346,premium,28.99,-115.7258,30.0602,2026-05-22
11346,diesel,28.4,-115.7258,30.0602,2026-05-22
3121,regular,23.99,-99.11617,23.76078,2026-05-22
3121,premium,28.71,-99.11617,23.76078,2026-05-22
11348,regular,23.99,-92.23011,15.37474,2026-05-22
11348,premium,29.39,-92.23011,15.37474,2026-05-22
11348,diesel,27,-92.23011,15.37474,2026-05-22
11351,regular,19.25,-106.4767,31.67629,2026-05-22
11351,premium,23.39,-106.4767,31.67629,2026-05-22
11351,diesel,26.99,-106.4767,31.67629,2026-05-22
11350,regular,24.5,-110.3171,24.13963,2026-05-22
11350,premium,30.1,-110.3171,24.13963,2026-05-22
11350,diesel,27.99,-110.3171,24.13963,2026-05-22
11349,regular,24.5,-110.3254,24.13107,2026-05-22
11349,premium,30.1,-110.3254,24.13107,2026-05-22
11347,regular,23.99,-91.83796,18.64749,2026-05-22
11347,premium,27.99,-91.83796,18.64749,2026-05-22
11347,diesel,27,-91.83796,18.64749,2026-05-22
11344,regular,23.99,-93.32938,16.75694,2026-05-22
11344,premium,28.81,-93.32938,16.75694,2026-05-22
11344,diesel,27,-93.32938,16.75694,2026-05-22
11342,regular,23.99,-93.29424,16.76714,2026-05-22
11342,premium,28.81,-93.29424,16.76714,2026-05-22
11342,diesel,27,-93.29424,16.76714,2026-05-22
11343,regular,23.99,-93.38129,16.75753,2026-05-22
11343,premium,28.81,-93.38129,16.75753,2026-05-22
11343,diesel,27,-93.38129,16.75753,2026-05-22
11341,regular,19,-100.5346,28.69392,2026-05-22
11341,premium,24,-100.5346,28.69392,2026-05-22
11341,diesel,26,-100.5346,28.69392,2026-05-22
2996,regular,23.99,-106.0918,28.61197,2026-05-22
2996,premium,28.99,-106.0918,28.61197,2026-05-22
2996,diesel,27,-106.0918,28.61197,2026-05-22
2845,premium,28.95,-101.5091,27.87345,2026-05-22
2845,regular,23.95,-101.5091,27.87345,2026-05-22
3134,regular,23.99,-90.70911,19.65149,2026-05-22
2977,regular,23.96,-100.3387,25.79759,2026-05-22
2977,premium,28.8,-100.3387,25.79759,2026-05-22
2977,diesel,27,-100.3387,25.79759,2026-05-22
2860,regular,23.99,-99.18553,19.4892,2026-05-22
2860,premium,28.85,-99.18553,19.4892,2026-05-22
2860,diesel,27,-99.18553,19.4892,2026-05-22
3027,premium,28.84,-93.27979,16.27289,2026-05-22
3027,regular,23.99,-93.27979,16.27289,2026-05-22
3027,diesel,27,-93.27979,16.27289,2026-05-22
2982,regular,23.99,-99.09943,19.49441,2026-05-22
2982,premium,28.28,-99.09943,19.49441,2026-05-22
2982,diesel,27,-99.09943,19.49441,2026-05-22
2826,regular,23.39,-99.06796,19.36429,2026-05-22
2826,premium,27.85,-99.06796,19.36429,2026-05-22
2968,premium,28.29,-99.21481,20.00077,2026-05-22
2968,diesel,27,-99.21481,20.00077,2026-05-22
2968,regular,23.89,-99.21481,20.00077,2026-05-22
3065,premium,29.09,-93.85916,16.21192,2026-05-22
3065,regular,23.99,-93.85916,16.21192,2026-05-22
3065,diesel,27,-93.85916,16.21192,2026-05-22
3142,regular,23.99,-99.2096,19.44126,2026-05-22
3142,premium,28.99,-99.2096,19.44126,2026-05-22
3148,regular,23.59,-99.12498,19.29301,2026-05-22
3148,premium,27.99,-99.12498,19.29301,2026-05-22
2948,regular,23.99,-99.2693,19.42759,2026-05-22
2948,premium,29.59,-99.2693,19.42759,2026-05-22
2948,diesel,27,-99.2693,19.42759,2026-05-22
14580,regular,23.99,-102.313,21.88589,2026-05-22
14580,premium,29.99,-102.313,21.88589,2026-05-22
10306,diesel,27.99,-103.545,20.43668,2026-05-22
10306,regular,23.99,-103.545,20.43668,2026-05-22
10306,premium,29.99,-103.545,20.43668,2026-05-22
2873,diesel,26.76,-105.9708,28.62542,2026-05-22
2873,regular,22.77,-105.9708,28.62542,2026-05-22
2873,premium,27.25,-105.9708,28.62542,2026-05-22
10769,regular,23.99,-103.3038,20.69003,2026-05-22
10769,premium,29.99,-103.3038,20.69003,2026-05-22
10769,diesel,27,-103.3038,20.69003,2026-05-22
10410,regular,24.65,-97.79366,17.65222,2026-05-22
10410,premium,29.6,-97.79366,17.65222,2026-05-22
10410,diesel,28.9,-97.79366,17.65222,2026-05-22
10691,diesel,27.99,-103.4315,20.60687,2026-05-22
10691,regular,23.99,-103.4315,20.60687,2026-05-22
10691,premium,29.99,-103.4315,20.60687,2026-05-22
10405,premium,29.68,-101.7038,19.21506,2026-05-22
10405,diesel,28.99,-101.7038,19.21506,2026-05-22
10405,regular,24.69,-101.7038,19.21506,2026-05-22
10580,regular,23.49,-101.2213,20.58555,2026-05-22
10580,premium,28.39,-101.2213,20.58555,2026-05-22
10426,regular,24.99,-105.2007,27.85436,2026-05-22
10426,premium,29.25,-105.2007,27.85436,2026-05-22
10426,diesel,27,-105.2007,27.85436,2026-05-22
10366,regular,23.99,-106.2265,28.86482,2026-05-22
10366,premium,28.99,-106.2265,28.86482,2026-05-22
10366,diesel,27,-106.2265,28.86482,2026-05-22
10356,premium,29.19,-106.1022,28.67678,2026-05-22
10356,regular,23.99,-106.1022,28.67678,2026-05-22
10356,diesel,27,-106.1022,28.67678,2026-05-22
10322,regular,24.99,-105.1817,27.67681,2026-05-22
10322,premium,29.25,-105.1817,27.67681,2026-05-22
10322,diesel,27,-105.1817,27.67681,2026-05-22
2799,diesel,26.99,-99.1833,19.44335,2026-05-22
2799,premium,28.79,-99.1833,19.44335,2026-05-22
2799,regular,23.99,-99.1833,19.44335,2026-05-22
10456,regular,23.99,-101.4705,19.53451,2026-05-22
10456,premium,28.99,-101.4705,19.53451,2026-05-22
10456,diesel,27.3,-101.4705,19.53451,2026-05-22
10488,regular,23.99,-106.0845,28.68807,2026-05-22
10488,premium,28.99,-106.0845,28.68807,2026-05-22
10488,diesel,27,-106.0845,28.68807,2026-05-22
10694,regular,23.99,-105.9959,28.60483,2026-05-22
10694,premium,28.99,-105.9959,28.60483,2026-05-22
10694,diesel,27,-105.9959,28.60483,2026-05-22
10284,regular,24.99,-105.1615,27.67807,2026-05-22
10284,premium,29.25,-105.1615,27.67807,2026-05-22
10284,diesel,27,-105.1615,27.67807,2026-05-22
10493,regular,23.99,-106.0533,28.62205,2026-05-22
10493,premium,28.99,-106.0533,28.62205,2026-05-22
10493,diesel,27,-106.0533,28.62205,2026-05-22
10430,regular,23.99,-106.105,28.71295,2026-05-22
10430,premium,28.99,-106.105,28.71295,2026-05-22
10430,diesel,27,-106.105,28.71295,2026-05-22
10391,regular,24.99,-105.1703,27.6683,2026-05-22
10391,premium,29.25,-105.1703,27.6683,2026-05-22
10391,diesel,27,-105.1703,27.6683,2026-05-22
10662,regular,23.99,-106.1199,28.5832,2026-05-22
10662,premium,28.99,-106.1199,28.5832,2026-05-22
10662,diesel,27,-106.1199,28.5832,2026-05-22
10738,premium,29.19,-106.1154,28.69204,2026-05-22
10738,regular,23.99,-106.1154,28.69204,2026-05-22
10738,diesel,27,-106.1154,28.69204,2026-05-22
10614,regular,23.99,-105.4535,28.19998,2026-05-22
10614,premium,28.99,-105.4535,28.19998,2026-05-22
10614,diesel,27,-105.4535,28.19998,2026-05-22
3113,regular,23.99,-98.99144,19.60226,2026-05-22
3113,premium,28.99,-98.99144,19.60226,2026-05-22
10414,regular,24.99,-105.1511,27.67904,2026-05-22
10414,premium,29.25,-105.1511,27.67904,2026-05-22
10414,diesel,27,-105.1511,27.67904,2026-05-22
10588,regular,23.99,-103.4778,25.5815,2026-05-22
10588,premium,29.59,-103.4778,25.5815,2026-05-22
10420,regular,23.99,-106.1332,28.67061,2026-05-22
10420,premium,28.99,-106.1332,28.67061,2026-05-22
10420,diesel,27,-106.1332,28.67061,2026-05-22
10505,regular,24.49,-100.2944,25.65537,2026-05-22
10505,premium,29.99,-100.2944,25.65537,2026-05-22
10566,regular,23.99,-102.2815,21.91466,2026-05-22
10566,premium,29.99,-102.2815,21.91466,2026-05-22
10498,regular,24.3,-87.45465,20.21857,2026-05-22
10498,premium,27.99,-87.45465,20.21857,2026-05-22
10498,diesel,28.05,-87.45465,20.21857,2026-05-22
10287,premium,27.48,-88.27953,18.51289,2026-05-22
10287,regular,23.99,-88.27953,18.51289,2026-05-22
10570,regular,23.97,-98.94386,21.86485,2026-05-22
10570,premium,28.65,-98.94386,21.86485,2026-05-22
10570,diesel,27.5,-98.94386,21.86485,2026-05-22
10340,regular,21.5,-100.9639,29.32375,2026-05-22
10340,premium,25.57,-100.9639,29.32375,2026-05-22
10340,diesel,27.99,-100.9639,29.32375,2026-05-22
14539,regular,23,-105.9986,28.59577,2026-05-22
14539,premium,27.6,-105.9986,28.59577,2026-05-22
14539,diesel,26.5,-105.9986,28.59577,2026-05-22
10746,regular,23.99,-101.4222,19.55716,2026-05-22
10746,premium,28.41,-101.4222,19.55716,2026-05-22
10746,diesel,27.99,-101.4222,19.55716,2026-05-22
10377,regular,23.99,-107.6825,25.08725,2026-05-22
10377,premium,29.38,-107.6825,25.08725,2026-05-22
10377,diesel,27,-107.6825,25.08725,2026-05-22
10494,regular,23.96,-102.2486,20.79622,2026-05-22
10494,premium,28.84,-102.2486,20.79622,2026-05-22
10494,diesel,27.5,-102.2486,20.79622,2026-05-22
10545,regular,23.99,-100.5983,19.69631,2026-05-22
10545,premium,28.85,-100.5983,19.69631,2026-05-22
10545,diesel,27,-100.5983,19.69631,2026-05-22
10387,regular,23.99,-100.5676,19.69112,2026-05-22
10387,premium,28.99,-100.5676,19.69112,2026-05-22
10565,regular,23.99,-100.3512,19.44331,2026-05-22
10565,premium,28.89,-100.3512,19.44331,2026-05-22
10565,diesel,27,-100.3512,19.44331,2026-05-22
10529,regular,23.99,-100.4707,19.55316,2026-05-22
10529,premium,28.5,-100.4707,19.55316,2026-05-22
10529,diesel,27,-100.4707,19.55316,2026-05-22
10586,regular,24.79,-115.9318,30.52679,2026-05-22
10586,premium,29.29,-115.9318,30.52679,2026-05-22
10463,regular,24.79,-115.943,30.56533,2026-05-22
10463,premium,29.29,-115.943,30.56533,2026-05-22
10463,diesel,27.99,-115.943,30.56533,2026-05-22
10526,regular,24.79,-116.0605,30.83898,2026-05-22
10526,premium,29.29,-116.0605,30.83898,2026-05-22
10526,diesel,27.99,-116.0605,30.83898,2026-05-22
2804,premium,28.4,-99.17193,19.28072,2026-05-22
10645,regular,23.99,-100.5514,19.68758,2026-05-22
10645,premium,28.85,-100.5514,19.68758,2026-05-22
10693,regular,23.99,-102.1486,21.56366,2026-05-22
10693,diesel,28,-102.1486,21.56366,2026-05-22
10667,regular,23.99,-102.6049,21.02653,2026-05-22
10667,premium,28.91,-102.6049,21.02653,2026-05-22
10667,diesel,27.5,-102.6049,21.02653,2026-05-22
10337,regular,24,-103.2965,20.43201,2026-05-22
10337,premium,30.39,-103.2965,20.43201,2026-05-22
10337,diesel,29.9,-103.2965,20.43201,2026-05-22
10792,diesel,27.5,-110.9601,29.68556,2026-05-22
10792,regular,23.99,-110.9601,29.68556,2026-05-22
10723,regular,23.15,-98.7819,20.09893,2026-05-22
10723,premium,27.79,-98.7819,20.09893,2026-05-22
10483,regular,23.99,-102.4647,19.98964,2026-05-22
10483,premium,29.4,-102.4647,19.98964,2026-05-22
10483,diesel,27.99,-102.4647,19.98964,2026-05-22
10681,premium,29.05,-101.6064,19.51747,2026-05-22
10681,regular,23.95,-101.6064,19.51747,2026-05-22
10329,regular,23.99,-114.9014,31.11685,2026-05-22
10329,premium,28.89,-114.9014,31.11685,2026-05-22
10329,diesel,27.99,-114.9014,31.11685,2026-05-22
3107,diesel,27,-104.3787,21.03753,2026-05-22
3107,regular,23.99,-104.3787,21.03753,2026-05-22
3107,premium,29.29,-104.3787,21.03753,2026-05-22
10404,regular,23.37,-94.5635,17.99567,2026-05-22
10404,premium,27.09,-94.5635,17.99567,2026-05-22
10404,diesel,26.99,-94.5635,17.99567,2026-05-22
10305,regular,23.99,-101.0824,22.73988,2026-05-22
10305,premium,28.4,-101.0824,22.73988,2026-05-22
10305,diesel,28.3,-101.0824,22.73988,2026-05-22
10379,regular,23.98,-97.67947,20.90572,2026-05-22
10379,premium,29.14,-97.67947,20.90572,2026-05-22
10379,diesel,27,-97.67947,20.90572,2026-05-22
10560,diesel,27.35,-96.34982,19.2026,2026-05-22
10560,regular,23.99,-96.34982,19.2026,2026-05-22
10268,regular,21.29,-98.29333,26.04351,2026-05-22
10268,premium,24.79,-98.29333,26.04351,2026-05-22
10268,diesel,27,-98.29333,26.04351,2026-05-22
10286,diesel,27,-105.8638,23.00066,2026-05-22
10286,premium,28.99,-105.8638,23.00066,2026-05-22
10470,regular,24.4,-107.2142,24.4305,2026-05-22
10470,premium,29.61,-107.2142,24.4305,2026-05-22
10470,diesel,27.99,-107.2142,24.4305,2026-05-22
10490,regular,23.89,-99.4295,18.93275,2026-05-22
10490,premium,28.49,-99.4295,18.93275,2026-05-22
10490,diesel,28.28,-99.4295,18.93275,2026-05-22
10415,regular,23.98,-99.63074,19.34869,2026-05-22
10415,premium,28.49,-99.63074,19.34869,2026-05-22
10415,diesel,28.28,-99.63074,19.34869,2026-05-22
2883,regular,23.99,-99.23111,19.45914,2026-05-22
2883,premium,29.49,-99.23111,19.45914,2026-05-22
2883,diesel,27,-99.23111,19.45914,2026-05-22
10752,regular,23.98,-101.4294,20.00003,2026-05-22
10752,premium,29.58,-101.4294,20.00003,2026-05-22
10752,diesel,27.98,-101.4294,20.00003,2026-05-22
10367,regular,24,-97.40215,20.95551,2026-05-22
10367,premium,28.6,-97.40215,20.95551,2026-05-22
10516,regular,23.99,-101.619,19.51107,2026-05-22
10516,premium,28.5,-101.619,19.51107,2026-05-22
10516,diesel,27.2,-101.619,19.51107,2026-05-22
10779,regular,23.2,-102.1617,17.99217,2026-05-22
10779,premium,27.48,-102.1617,17.99217,2026-05-22
10779,diesel,26.89,-102.1617,17.99217,2026-05-22
10589,regular,22.65,-100.3913,21.01404,2026-05-22
10589,premium,27,-100.3913,21.01404,2026-05-22
10589,diesel,27.49,-100.3913,21.01404,2026-05-22
10278,regular,23.99,-99.02684,19.62531,2026-05-22
10278,premium,28.99,-99.02684,19.62531,2026-05-22
10278,diesel,27,-99.02684,19.62531,2026-05-22
10357,regular,23.99,-99.1395,19.4747,2026-05-22
10357,premium,28.99,-99.1395,19.4747,2026-05-22
10357,diesel,27,-99.1395,19.4747,2026-05-22
10299,regular,24.54,-102.7166,20.05557,2026-05-22
10299,premium,29.78,-102.7166,20.05557,2026-05-22
10671,regular,23.99,-100.2067,25.67505,2026-05-22
10671,premium,29.59,-100.2067,25.67505,2026-05-22
10736,regular,23.99,-99.0524,19.59944,2026-05-22
10736,premium,28.99,-99.0524,19.59944,2026-05-22
10736,diesel,27,-99.0524,19.59944,2026-05-22
3074,regular,23.99,-93.21095,15.67459,2026-05-22
3074,premium,29.89,-93.21095,15.67459,2026-05-22
3074,diesel,27,-93.21095,15.67459,2026-05-22
10790,regular,23.7,-96.12093,19.17571,2026-05-22
10790,premium,27.5,-96.12093,19.17571,2026-05-22
10275,regular,23.97,-97.49561,20.59154,2026-05-22
10275,premium,29.14,-97.49561,20.59154,2026-05-22
10275,diesel,27,-97.49561,20.59154,2026-05-22
10672,regular,23.5,-98.22198,19.32971,2026-05-22
10672,premium,27.7,-98.22198,19.32971,2026-05-22
10296,diesel,27,-98.40098,19.3029,2026-05-22
10296,regular,23.61,-98.40098,19.3029,2026-05-22
10346,regular,23.99,-99.13679,19.40448,2026-05-22
10346,premium,28.95,-99.13679,19.40448,2026-05-22
10489,regular,23.69,-99.11678,19.39779,2026-05-22
10489,premium,27.59,-99.11678,19.39779,2026-05-22
10568,premium,28.48,-99.14246,19.5224,2026-05-22
10568,regular,23.99,-99.14246,19.5224,2026-05-22
10568,diesel,27,-99.14246,19.5224,2026-05-22
10593,regular,20.15,-97.48757,25.83008,2026-05-22
10593,diesel,27.25,-97.48757,25.83008,2026-05-22
10355,regular,23.95,-98.93568,18.8055,2026-05-22
10355,premium,27.8,-98.93568,18.8055,2026-05-22
10355,diesel,26.98,-98.93568,18.8055,2026-05-22
10675,regular,23.99,-100.4538,25.69675,2026-05-22
10675,premium,29.99,-100.4538,25.69675,2026-05-22
3137,diesel,27.49,-100.8677,21.19457,2026-05-22
3137,regular,23.99,-100.8677,21.19457,2026-05-22
3137,premium,28.8,-100.8677,21.19457,2026-05-22
10711,regular,24.83,-105.4148,25.0466,2026-05-22
10711,premium,29.3,-105.4148,25.0466,2026-05-22
10711,diesel,28.59,-105.4148,25.0466,2026-05-22
10382,regular,24.83,-105.4681,25.11805,2026-05-22
10382,premium,29.3,-105.4681,25.11805,2026-05-22
10382,diesel,28.59,-105.4681,25.11805,2026-05-22
10295,diesel,27.9,-98.67554,19.91081,2026-05-22
10295,premium,27.57,-98.67554,19.91081,2026-05-22
10295,regular,23.27,-98.67554,19.91081,2026-05-22
10359,premium,27.53,-99.0015,19.63076,2026-05-22
10359,regular,23.29,-99.0015,19.63076,2026-05-22
10351,premium,28.49,-99.15761,19.52753,2026-05-22
10351,regular,23.48,-99.15761,19.52753,2026-05-22
10784,regular,23.98,-97.40015,20.94456,2026-05-22
10784,diesel,27.9,-97.40015,20.94456,2026-05-22
10478,regular,23.75,-99.13698,19.4764,2026-05-22
10478,premium,28.79,-99.13698,19.4764,2026-05-22
10461,diesel,27.9,-98.70649,19.98964,2026-05-22
10461,premium,27.6,-98.70649,19.98964,2026-05-22
10461,regular,23.45,-98.70649,19.98964,2026-05-22
10722,regular,23.98,-97.33619,20.67129,2026-05-22
10722,premium,28.3,-97.33619,20.67129,2026-05-22
10722,diesel,27.9,-97.33619,20.67129,2026-05-22
3019,premium,28.44,-93.28307,16.38583,2026-05-22
3019,regular,23.99,-93.28307,16.38583,2026-05-22
3019,diesel,27,-93.28307,16.38583,2026-05-22
10727,diesel,27,-104.3578,19.77743,2026-05-22
10727,regular,23.99,-104.3578,19.77743,2026-05-22
10727,premium,29.89,-104.3578,19.77743,2026-05-22
10621,regular,23.27,-99.23872,20.12881,2026-05-22
